"id","name","road_nr","latitude","longitude","country_code","cost"
"1306","Lodi_Casalpusterlengo","A1","45.219960","9.523773","IT","1.2"
"1307","Casalpusterlengo_Piacenza Nord","A1","45.159810","9.609947","IT","1"
"1308","Piacenza Nord_A21","A1","45.067470","9.732599","IT","0.6"
"1309","A21_Piacenza Sud","A1","45.048767","9.750959","IT","0.1"
"1310","Piacenza Sud_Fiorenzuola","A1","44.977968","9.869455","IT","1.2"
"1311","Fiorenzuola","A1","44.958176","9.911942","IT","0.1"
"1312","Fiorenzuola_Fidenza","A1","44.913278","10.013475","IT","1.2"
"1313","Fidenza_A15","A1","44.871497","10.200082","IT","0.9"
"1314","A15_Parma","A1","44.852182","10.287680","IT","0.6"
"1315","Parma_Terre di canossa - Campegine","A1","44.814449","10.412005","IT","1.1"
"1316","Terre di canossa_Reggio Emilia","A1","44.762077","10.532350","IT","1"
"1317","Reggio Emilia_A22","A1","44.698295","10.756046","IT","1.4"
"1318","A22_Modena Nord","A1","44.665055","10.851699","IT","0.2"
"1319","Modena Nord_Modena Sud","A1","44.610214","10.904178","IT","1.1"
"1320","Modena Sud_RA01","A1","44.503676","11.211109","IT","1.8"
"1321","RA01_Sasso Marconi","A1","44.450103","11.280415","IT","1.6"
"1322","Sasso Marconi_Rioveggio","A1","44.282347","11.206804","IT","1.3"
"1323","Rioveggio_Pian del Voglio","A1","44.186761","11.209853","IT","1.3"
"1324","Pian del Voglio_Roncobilaccio","A1","44.136679","11.213769","IT","0.5"
"1325","Roncobilaccio_Barberino di Mugello","A1","44.065466","11.208735","IT","1.7"
"1326","Sasso Marconi_Badia","A1","44.261984","11.187872","IT","2.6"
"1327","Badia_Barberino di Mugello","A1","44.073359","11.238429","IT","1.8"
"1328","Barberino di Mugello_Calenzano","A1","43.928354","11.218310","IT","1.5"
"1329","Calenzano-Sesto Fiorentino_A11","A1","43.846701","11.168839","IT","0.3"
"1330","Calenzano_Firenze Nord_Scandicci","A1","43.838691","11.159738","IT","0.1"
"1331","Firenze Nord_A1","A1","43.828025","11.162552","IT","0.1"
"1332","Firenze Scandicci_Firenze Nord","A1","43.827402","11.154271","IT","0.2"
"1333","A11_Firenze Scandicci","A1","43.809479","11.152413","IT","0.5"
"1334","Firenze Scandicci_Firenze Impruneta","A1","43.735346","11.186842","IT","0.7"
"1335","Firenze Impruneta_Firenze Sud","A1","43.736051","11.266815","IT","0.5"
"1336","Firenze Sud_Incisa - Reggello","A1","43.693659","11.409293","IT","1.5"
"1337","Incisa - Reggello_Valdarno","A1","43.637073","11.466589","IT","1.2"
"1338","Valdarno_Arezzo","A1","43.507680","11.647647","IT","1.7"
"1339","Arezzo_Monte San Savino","A1","43.374167","11.756706","IT","1"
"1340","Monte San Savino_Valdichiana","A1","43.293429","11.763476","IT","1.1"
"1341","Valdichiana_Chiusi-Chianciano Terme","A1","43.097191","11.886048","IT","1.8"
"1342","Chiusi-Chianciano Terme_Fabro","A1","42.922225","11.964519","IT","1.3"
"1343","Fabro_Orvieto","A1","42.784977","12.048118","IT","1.8"
"1344","Orvieto_Attigliano","A1","42.646414","12.226217","IT","2.1"
"1345","Attigliano_Orte","A1","42.492505","12.322839","IT","0.9"
"1346","Orte_Magliano Sabina","A1","42.427006","12.432822","IT","0.7"
"1347","Magliano Sabina_Ponzano Romano","A1","42.296173","12.496796","IT","1.1"
"1348","Ponzano Romano_A1 Roma nord","A1","42.245027","12.581675","IT","1.05"
"1349","A1_Roma Nord","A1","42.149456","12.610857","IT","1.55"
"1350","Fiano Romano_Castelnuovo di Porto","A1","42.095779","12.576050","IT","1.5"
"1351","A1 Roma nord_Guidonia Montecelio","A1","42.094553","12.625242","IT","1.85"
"1352","Guidonia Montecelio_A24","A1","41.940213","12.723593","IT","0.45"
"1353","A24_A1 Roma sud","A1","41.903139","12.752307","IT","1.25"
"1354","Roma Sud_Monteporzio","A1","41.827218","12.682876","IT","0.7"
"1355","Monteporzio_San Cesareo","A1","41.826003","12.723195","IT","0.4"
"1356","San Cesareo_A1","A1","41.818008","12.787643","IT","0.3"
"1357","A1 Roma sud_Valmontone","A1","41.774904","12.885168","IT","0.8"
"1358","Valmontone_Colleferro","A1","41.755610","12.970205","IT","0.5"
"1359","Colleferro_Anagni-Fiuggi","A1","41.748670","13.040693","IT","0.9"
"1360","Anagni-Fiuggi_Ferentino","A1","41.681386","13.195272","IT","1.1"
"1361","Ferentino_Frosinone","A1","41.635819","13.269879","IT","0.6"
"1362","Frosinone_Ceprano","A1","41.550710","13.453916","IT","1.3"
"1363","Ceprano_Pontecorvo","A1","41.528465","13.610160","IT","1.3"
"1364","Pontecorvo_Cassino","A1","41.468367","13.753132","IT","0.9"
"1365","Cassino_San Vittore","A1","41.441671","13.873799","IT","0.7"
"1366","San Vittore_Caianello","A1","41.335555","14.064491","IT","1.6"
"1367","Caianello_Capua","A1","41.252999","14.092097","IT","1.5"
"1368","Capua_Santa Maria Capua Vetere","A1","41.119654","14.229956","IT","0.8"
"1369","Santa Maria Capua Vetere_Caserta Nord","A1","41.099073","14.266402","IT","0.5"
"1370","Caserta Nord_A30","A1","41.054853","14.318016","IT","0.45"
"1371","A30_Caserta Centro","A1","41.032487","14.322361","IT","0.15"
"1372","Caserta Centro_Caserta Sud","A1","40.992203","14.324646","IT","1.4"
"1373","A1_Bologna Casalecchio","RA01","44.485712","11.262828","IT","0.1"
"1374","Bologna Casalecchio_A14","RA01","44.505523","11.272977","IT","0.75"
"1375","A1_Bologna Borgo Panigale","A14","44.516624","11.195622","IT","1.7"
"1376","Bologna Borgo Panigale_RA01","A14","44.524186","11.279185","IT","0.75"
"1377","A13_Bologna Fiera","A14","44.524273","11.360896","IT","0.15"
"1378","Bologna Fiera_Bologna San Lazzaro","A14","44.500410","11.385090","IT","0.6"
"1379","Bologna San Lazzaro_Castel San Pietro","A14","44.457204","11.519447","IT","1.2"
"1380","Castel San Pietro_Imola","A14","44.412480","11.649813","IT","0.9"
"1381","Imola_A14dir","A14","44.365504","11.782416","IT","0.5"
"1382","A14dir_Faenza","A14","44.339113","11.860779","IT","0.6"
"1383","Faenza_Forli`","A14","44.285428","12.001112","IT","1.3"
"1384","Forli`_Cesena Nord","A14","44.231571","12.142883","IT","0.9"
"1385","Cesena Nord_Cesena","A14","44.182735","12.255632","IT","0.5"
"1386","Cesena_Valle Rubicone","A14","44.155899","12.313990","IT","0.9"
"1387","Valle Rubicone_Rimini Nord","A14","44.091044","12.455879","IT","0.6"
"1388","Rimini Nord_Rimini Sud","A14","44.064653","12.496166","IT","0.9"
"1389","Rimini Sud_Riccione","A14","44.001058","12.606517","IT","0.6"
"1390","Riccione_Cattolica","A14","43.961711","12.695731","IT","0.6"
"1391","Cattolica_Pesaro-Urbino","A14","43.938755","12.783858","IT","0.9"
"1392","Pesaro-Urbino_Fano","A14","43.879859","12.908311","IT","1.3"
"1393","Fano_Marotta-Mondolfo","A14","43.810405","13.044610","IT","1.1"
"1394","Marotta-Mondolfo_Senigallia","A14","43.734901","13.175995","IT","0.6"
"1395","Senigallia_Montemarciano","A14","43.678137","13.267995","IT","1.1"
"1396","Montemarciano_Ancona Nord","A14","43.610277","13.338332","IT","0.5"
"1397","Ancona Nord_Ancona Sud","A14","43.571319","13.464103","IT","1.3"
"1398","Ancona Sud_Loreto-Porto Recanati","A14","43.485200","13.591937","IT","1.1"
"1399","Loreto_Civitanova Marche Macerata","A14","43.339161","13.702841","IT","1.3"
"1400","Civitanova Marche_Porto S. Elpidio","A14","43.277635","13.741197","IT","0.6"
"1401","Porto S. Elpidio_Fermo","A14","43.221758","13.772013","IT","0.7"
"1402","Fermo_Pedaso","A14","43.106980","13.832257","IT","0.6"
"1403","Pedaso_Grottammare","A14","43.053512","13.844990","IT","1.1"
"1404","Grottammare_San Benedetto del Tronto","A14","42.939978","13.872812","IT","0.9"
"1405","San Benedetto del Tronto_Val Vibrata","A14","42.891940","13.888136","IT","0.6"
"1406","Val Vibrata_Teramo-Giulianova","A14","42.756963","13.933677","IT","1.2"
"1407","Teramo-Giulianova_Roseto degli Abruzzi","A14","42.682310","13.939734","IT","0.7"
"1408","Roseto degli Abruzzi_Atri Pineto","A14","42.638702","13.983700","IT","0.6"
"1409","Atri Pineto_Pescara Nord","A14","42.575870","14.076043","IT","1"
"1410","Pescara Nord-Citta` Sant'Angelo_A25","A14","42.465278","14.117281","IT","1"
"1411","A25_Pescara Ovest-Chieti","A14","42.399461","14.157861","IT","0.2"
"1412","Pescara Ovest-Chieti_Pescara Sud","A14","42.413720","14.222513","IT","1"
"1413","Pescara Sud-Francavilla_Ortona","A14","42.365326","14.322802","IT","1"
"1414","Ortona_Lanciano","A14","42.318340","14.399835","IT","0.8"
"1415","Lanciano_Val di Sangro","A14","42.242563","14.468398","IT","0.8"
"1416","Val di Sangro_Vasto Nord","A14","42.195539","14.583491","IT","1.3"
"1417","Vasto Nord_Vasto Sud","A14","42.119941","14.680085","IT","1.5"
"1418","Vasto Sud_Termoli Molise","A14","42.049961","14.807367","IT","1.6"
"1419","Termoli Molise_Poggio Imperiale","A14","41.907666","15.177555","IT","2.3"
"1420","Poggio Imperiale_San Severo","A14","41.752808","15.408783","IT","1.6"
"1421","San Severo_Foggia","A14","41.566309","15.520760","IT","1.9"
"1422","Foggia_Cerignola Est","A14","41.394428","15.704352","IT","2.6"
"1423","Cerignola Est_A16","A14","41.299386","15.939311","IT","1"
"1424","A16_Canosa","A14","41.243110","16.061126","IT","0.6"
"1425","Canosa_Andria-Barletta","A14","41.251435","16.189733","IT","1.2"
"1426","Andria-Barletta_Trani","A14","41.242356","16.356608","IT","0.9"
"1427","Trani_Molfetta","A14","41.202986","16.451059","IT","1.1"
"1428","Molfetta_Bitonto","A14","41.153671","16.652430","IT","0.9"
"1429","Bitonto_Bari Nord","A14","41.104577","16.746286","IT","1.1"
"1430","Bari Sud_Acquaviva delle Fonti","A14","40.963306","16.832058","IT","1.5"
"1431","Acquaviva delle Fonti_Gioia del Colle","A14","40.808501","16.899770","IT","0.9"
"1432","Gioia del Colle_Mottola-Castellaneta","A14","40.700547","16.930809","IT","1.1"
"1433","Mottola-Castellaneta_Taranto Nord","A14","40.611468","16.966546","IT","1.6"
"1434","A14_Ravenna","A14dir","44.375649","11.872462","IT","2.2"
"1435","Tarquinia_Aurelia","A12","42.194677","11.786065","IT","0.7"
"1436","Aurelia_Torrimpietra","A12","41.996095","12.051260","IT","3.5"
"1437","Torrimpietra_Maccarese-Fregene","A12","41.910058","12.209537","IT","2.3"
"1438","Settecamini_Ponte di Nona","A24","41.921902","12.651326","IT","1"
"1439","Ponte di Nona_Lunghezza","A24","41.924608","12.688877","IT","1.7"
"1440","Roma Est_A1","A24","41.927075","12.730376","IT","1.95"
"1441","A1_Tivoli","A24","41.927761","12.750643","IT","0.25"
"1442","Tivoli_Castel Madama","A24","41.928953","12.844492","IT","1.4"
"1443","Castel Madama_Vicovaro-Mandela","A24","41.986069","12.879484","IT","1.1"
"1444","Vicovaro-Mandela_Carsoli Oricola","A24","42.065409","13.031050","IT","2"
"1445","Carsoli Oricola_Tagliacozzo","A24","42.113915","13.114978","IT","1.2"
"1446","Tagliacozzo_A25","A24","42.151611","13.225849","IT","1.1"
"1447","A25_Valle del Salto","A24","42.163366","13.274376","IT","0.5"
"1448","Valle del Salto_Tornimparte","A24","42.201022","13.283243","IT","1.2"
"1449","Tornimparte_L'Aquila Ovest","A24","42.311093","13.306018","IT","1.9"
"1450","L'Aquila Ovest_L'Aquila Est","A24","42.365666","13.395611","IT","0.8"
"1451","L'Aquila Est_Assergi","A24","42.382398","13.448944","IT","1.3"
"1452","Assergi_San Gabriele Colledara","A24","42.493145","13.603211","IT","2.2"
"1453","San Gabriele Colledara_Teramo","A24","42.575340","13.721096","IT","2.2"
"1454","A24_Magliano dei Marsi","A25","42.120954","13.291170","IT","1.1"
"1455","Magliano dei Marsi_Avezzano","A25","42.072966","13.380176","IT","0.7"
"1456","Avezzano_Aielli Celano","A25","42.066818","13.502667","IT","1.6"
"1457","Aielli Celano_Pescina","A25","42.056073","13.636438","IT","1.1"
"1458","Pescina_Cocullo","A25","42.032417","13.680791","IT","1.5"
"1459","Cocullo_Sulmona-Pratola Peligna","A25","42.031692","13.839363","IT","1.9"
"1460","Sulmona-Pratola Peligna_Bussi Popoli","A25","42.142032","13.835908","IT","1.5"
"1461","Bussi Popoli_Casauria Torre De' Passeri","A25","42.215372","13.896628","IT","0.9"
"1462","Casauria Torre De' Passeri_Scafa-Alanno","A25","42.268846","13.979173","IT","1.1"
"1463","Scafa-Alanno_Manoppello","A25","42.294778","14.038461","IT","0.6"
"1464","Manoppello_Chieti","A25","42.322937","14.081419","IT","0.8"
"1465","Chieti_Pescara-Villanova","A25","42.384419","14.129394","IT","0.9"
"1466","Pescara-Villanova_A14","A25","42.407595","14.142515","IT","0.2"
"1467","Agnano","A56","40.839630","14.166946","IT","0.45"
"1468","Fuorigrotta","A56","40.835916","14.192684","IT","0.5"
"1469","Camaldoli","A56","40.854299","14.220697","IT","0.5"
"1470","Arenella","A56","40.863123","14.233797","IT","0.5"
"1471","Arenella_Capodimonte","A56","40.861687","14.236270","IT","0.45"
"1472","Capodimonte","A56","40.867388","14.242716","IT","0.5"
"1473","Corso Malta","A56","40.869096","14.274755","IT","0.5"
"1474","A1_Nola","A30","41.001254","14.406392","IT","1.45"
"1475","Nola_A16","A30","40.934469","14.494723","IT","0.2"
"1476","A16_Palma Campania","A30","40.893208","14.533267","IT","0.7"
"1477","Palma Campania_Sarno","A30","40.836720","14.556087","IT","0.5"
"1478","Sarno_Nocera Pagani","A30","40.807029","14.598273","IT","0.4"
"1479","Nocera Pagani_Castel San Giorgio","A30","40.775543","14.640933","IT","0.5"
"1480","Castel San Giorgio_Salerno","A30","40.766995","14.687378","IT","0.9"
"1481","Napoli Est_A30","A16","40.917353","14.473831","IT","1.7"
"1482","A30_Tufino","A16","40.936662","14.544701","IT","0.6"
"1483","Tufino_Baiano","A16","40.942943","14.607164","IT","0.4"
"1484","Baiano_Avellino Ovest","A16","40.912301","14.665686","IT","1.3"
"1485","Avellino Ovest_Avellino Est","A16","40.940150","14.818151","IT","0.8"
"1486","Avellino Est_Benevento","A16","40.992135","14.891229","IT","1.7"
"1487","Benevento_Grottaminarda","A16","41.067785","15.005416","IT","1.2"
"1488","Grottaminarda_Vallata","A16","41.090843","15.146340","IT","2.1"
"1489","Vallata_Lacedonia","A16","41.080329","15.351770","IT","0.8"
"1490","Lacedonia_Candela","A16","41.137495","15.445576","IT","1.5"
"1491","Candela_Cerignola","A16","41.181566","15.770005","IT","2.3"
"1492","Cerignola_A14","A16","41.213801","15.946097","IT","0.9"
"1493","Ponticelli","A3","40.845360","14.321483","IT","2"
"1494","Ponticelli_Torre del Greco","A3","40.837252","14.336833","IT","1"
"1495","Torre del Greco","A3","40.788800","14.385410","IT","1"
"1496","Torre Annunziata Nord","A3","40.764479","14.431225","IT","1"
"1497","Torre Annunziata Sud","A3","40.758419","14.455945","IT","1"
"1498","Pompei","A3","40.748644","14.480922","IT","1"
"1499","Torre Annunziata Sud_Pompei","A3","40.747998","14.477768","IT","1"
"1500","Castellammare di Stabia","A3","40.742276","14.482285","IT","1"
"1501","Angri Sud","A3","40.732295","14.562402","IT","1"
"1502","Nocera Sud","A3","40.739932","14.634586","IT","1"
"1503","Buonfornello_Cefalu","A20","37.997695","13.916642","IT","0.9"
"1504","Cefalu_Rocca di Capri Leone","A20","38.006323","14.224139","IT","4"
"1505","Rocca di Capri Leone_Brolo","A20","38.111716","14.723482","IT","1"
"1506","Brolo_Patti","A20","38.165729","14.946009","IT","1.3"
"1507","Patti_Falcone","A20","38.145692","15.034543","IT","0.7"
"1508","Falcone_Milazzo-Isole Eolie","A20","38.169961","15.225262","IT","1.2"
"1509","Milazzo-Isole Eolie_Rometta","A20","38.201079","15.335855","IT","0.9"
"1510","Rometta_A18","A20","38.241701","15.484089","IT","2.5"
"1511","Roccalumera_Giardini Naxos","A18","37.955631","15.370755","IT","1.2"
"1512","Giardini Naxos_Fiumefreddo","A18","37.821820","15.241734","IT","0.4"
"1513","Fiumefreddo_Giarre","A18","37.773777","15.184067","IT","0.5"
"1514","Giarre_Acireale","A18","37.655983","15.149756","IT","0.6"
"1515","Romanovce","A1","42.103681","21.700236","MK","1.5"
"1516","Otovica","A1","41.779846","21.765969","MK","1.5"
"1517","Sopot","A1","41.784753","21.727219","MK","1.5"
"1518","Stobi","A1","41.574576","21.933808","MK","1.5"
"1519","Miladinovci","A2","41.983365","21.641430","MK","1"
"1520","Glumovo","A2","41.988494","21.292045","MK","1"
"1521","Zjelino","A2","41.989645","21.076202","MK","1"
"1522","Tetovo","A2","41.976359","20.956747","MK","0.5"
"1523","Gostivar","A2","41.820015","20.917582","MK","0.5"
"1524","Petrovec","A4","41.946353","21.608491","MK","1"
"1525","Tunel Sozina","E65","42.183385","19.042226","ME","2.5"
"1526","Kiltunnel","N217","51.772622","4.626859","NL","2"
"1527","Westerscheldetunnel","N62","51.347542","3.798413","NL","5"
"1528","FV118 Svinesund","118","59.099058","11.269576","NO","2.16"
"1529","E6 Svinesund","E6","59.105379","11.254370","NO","2.16"
"1530","Krakeroy brua","108","59.208248","10.939136","NO","2.7"
"1531","Vaerste brua","Vaerstebroa","59.214621","10.926600","NO","2.7"
"1532","E6 Raukerud","E6","59.484448","10.706163","NO","2.27"
"1533","FV311 Kambo","Osloveien","59.488830","10.699672","NO","2.27"
"1534","E18 Ramstadt","E18","59.576757","11.333504","NO","1.08"
"1535","E18 Brennemoen","E18","59.576913","11.272429","NO","1.62"
"1536","E18 Dalen","E18","59.593578","11.087283","NO","1.08"
"1537","FV128 Slitu","128","59.581546","11.247955","NO","1.62"
"1538","FV128 Fossum","128","59.609065","11.096495","NO","1.08"
"1539","E6 Europaveien 1","E6","59.873750","10.824659","NO","1.28"
"1540","E6 Europaveien 2","E6","59.886112","10.810355","NO","1.28"
"1541","Lambertseterveien","Lambertseterveien","59.879415","10.823759","NO","1.28"
"1542","Sandstuveien","Sandstuveien","59.888075","10.807594","NO","3.56"
"1543","Ekebergveien","Ekebergveien","59.889780","10.781717","NO","3.56"
"1544","Kongsveien","Kongsveien","59.887889","10.770669","NO","3.56"
"1545","E18 Mosseveien","E18","59.885368","10.768354","NO","3.56"
"1546","Rv 190 Ulven","E6","59.921311","10.824087","NO","3.56"
"1547","Djupdalsveien","E6","59.922919","10.823443","NO","3.56"
"1548","Tvetenveien","Tvetenveien","59.926351","10.862053","NO","3.56"
"1549","Stromsveien","Stromsveien","59.930395","10.854106","NO","3.56"
"1550","Ostre Aker vei","Ostre Aker vei","59.940097","10.852086","NO","3.56"
"1551","Trondheimsveien","Trondheimsveien","59.947806","10.852523","NO","3.56"
"1552","Store Ringvei","150","59.947400","10.719855","NO","3.56"
"1553","Slemdalsveien","Slemdalsveien","59.934024","10.709863","NO","3.56"
"1554","Sorkedalsveien","168","59.931487","10.708629","NO","3.56"
"1555","Middelthunsgate","Middelthunsgate","59.930479","10.707349","NO","3.56"
"1556","Drammensveien","Drammensveien","59.922063","10.684527","NO","3.56"
"1557","Karenslyst alle","Karenslyst alle","59.920757","10.682321","NO","3.56"
"1558","E18 Pakjoringsrampe","E18","59.919751","10.675670","NO","3.56"
"1559","E18 Maritim","E18","59.920985","10.670784","NO","3.56"
"1560","Griniveien","168","59.952669","10.633840","NO","1.78"
"1561","Baerumsveien","160","59.926630","10.624914","NO","1.78"
"1562","Strandveien","Strandveien","59.912836","10.639659","NO","1.78"
"1563","Rampe Lysaker til E 18","E18","59.911224","10.634931","NO","1.78"
"1564","E 18 hovedlop","E18","59.909357","10.629539","NO","1.78"
"1565","Parampe Granfoss fra Fornebu","166","59.908153","10.628314","NO","1.78"
"1566","Fv. 450 Nybakk","450","60.120184","11.296723","NO","2.16"
"1567","E16 Nybakk","E16","60.121499","11.290790","NO","2.16"
"1568","E16 Asum","E16","60.206710","11.934163","NO","3.45"
"1569","Fv. 175 Asum","175","60.204746","11.931270","NO","3.45"
"1570","Fv. 210 Fulu","Kongsvingervegen","60.208435","11.894760","NO","3.45"
"1571","Hovinmoen - Dal","E6","60.181488","11.173744","NO","2.05"
"1572","Dal - Boksrud","E6","60.307501","11.141427","NO","2.05"
"1573","Boksrud - Minnesund","E6","60.372151","11.205764","NO","1.62"
"1574","Minnesund - Hedmark grense","E6","60.418526","11.240751","NO","2.16"
"1575","Akershus grense - Skaberud","E6","60.552865","11.247142","NO","2.27"
"1576","Skaberud - Kolomoen","E6","60.643625","11.295449","NO","2.48"
"1577","E6 Tingberg","E6","61.272777","10.398086","NO","2.59"
"1578","Skarsmoen","Rinnvegen","61.281767","10.295940","NO","1.94"
"1579","Fv.255 Faberg","Gausdalsvegen","61.162692","10.361407","NO","2.27"
"1580","Fv.315 Jorstadmoen","Baklivegen","61.154854","10.357586","NO","2.27"
"1581","Fv34 Grime","34","60.559272","10.331452","NO","2.91"
"1582","E16 Koparvike","E16","60.780789","9.615005","NO","3.67"
"1583","Rv. 7 Brekkebygda","7","60.285901","9.749874","NO","7.56"
"1584","Rv.19 Skoppum","19","59.377242","10.391445","NO","3.56"
"1585","Kanalen","308","59.261182","10.416005","NO","1.62"
"1586","Presterod","311","59.273558","10.443455","NO","1.62"
"1587","Slagendalen","Velleveien","59.283351","10.433447","NO","1.62"
"1588","Gressbanen","325","59.282488","10.414608","NO","1.62"
"1589","Kjelle","308","59.286773","10.394408","NO","1.62"
"1590","Auli","300","59.281795","10.369152","NO","1.62"
"1591","E18 Gulli","E18","59.303295","10.359151","NO","0.54"
"1592","E18 Ramsum","E18","59.260932","10.298635","NO","1.19"
"1593","E18 Fokserod","E18","59.191329","10.207728","NO","0.65"
"1594","E18 Natvall","E18","59.168414","10.203975","NO","0.76"
"1595","E18 Skinmo","E18","59.121903","10.135094","NO","0.97"
"1596","E18 Sky","E18","59.069380","9.944149","NO","1.3"
"1597","Osterholtheia","E18","58.871348","9.156250","NO","3.24"
"1598","Inntjore","E18","58.296558","8.457131","NO","1.62"
"1599","Kviksdalen","E18","58.201703","8.205569","NO","1.62"
"1600","E18 Bjorndalsletta","E18","58.162077","8.023319","NO","1.51"
"1601","Presteheia","Tretjonnveien","58.167044","8.011084","NO","1.51"
"1602","Sodal","Torridalsveien","58.176709","7.970741","NO","1.51"
"1603","rv9 Grim","9","58.147488","7.981997","NO","1.51"
"1604","E39 Vesterveien","E39","58.141198","7.976510","NO","1.51"
"1605","E39 Handeland","E39","58.217878","7.018743","NO","2.7"
"1606","Fv.43 Kollevoll","43","58.112584","6.940978","NO","2.7"
"1607","Fv.465 Gjervollstad","465","58.214374","6.795585","NO","2.7"
"1608","Ovstabo","45","58.830310","6.465871","NO","5.18"
"1609","RV44 Kasen","44","58.742220","5.637839","NO","2.16"
"1610","E39 Brastein","E39","58.795980","5.793671","NO","2.16"
"1611","RV505 Orstad","505","58.798210","5.726319","NO","2.16"
"1612","RV44 Oksnevad","44","58.803619","5.680432","NO","2.16"
"1613","RV510 Saele","510","58.814956","5.589044","NO","2.16"
"1614","FV327 Arsvoll","Gimramyrvegen","58.853988","5.647668","NO","2.16"
"1615","RV509 Soma","509","58.866985","5.692590","NO","2.16"
"1616","FV443 Baerheim","443","58.883568","5.692343","NO","2.16"
"1617","FV314 Gamlevegen","Gamleveien","58.885470","5.742701","NO","2.16"
"1618","RV44 Forusveien","44","58.889536","5.730753","NO","2.16"
"1619","Travbaneveien","Travbaneveien","58.890971","5.722689","NO","2.16"
"1620","E39 Forus","E39","58.888567","5.716838","NO","2.16"
"1621","FV349 Svanholmen","Svanholmen","58.892964","5.706507","NO","2.16"
"1622","FV443 Forusbeen","Forusbeen","58.892802","5.695993","NO","2.16"
"1623","Asenveien","Asenvegen","58.893303","5.679472","NO","2.16"
"1624","RV510 Solasplitten","509","58.896836","5.663591","NO","2.16"
"1625","RV510 Nesbuveien","510","58.914483","5.685395","NO","2.16"
"1626","FV382 Grannes","Grannessletta","58.928682","5.687380","NO","2.16"
"1627","RV509 Hafrsfjord","509","58.960857","5.610706","NO","2.16"
"1628","RV409 Kvernevikveien","409","58.975346","5.613329","NO","2.16"
"1629","E39 Randabergveien","E39","58.983490","5.672180","NO","2.16"
"1630","FV413 Finnestadgeilen","Finnestadgeilen","58.996056","5.656759","NO","2.16"
"1631","Finnoytunnelen","519","59.114075","5.785553","NO","16.19"
"1632","Fv. 47 Mjasund","47","59.312326","5.422976","NO","3.24"
"1633","Liknes (Akra Sor)","47","59.235145","5.198097","NO","1.51"
"1634","Veakrossen","47","59.277523","5.251667","NO","1.51"
"1635","Bygnes","47","59.298136","5.292117","NO","1.51"
"1636","Norheim","E134","59.376896","5.303178","NO","1.51"
"1637","Salhusvegen","Salhusvegen","59.400306","5.284654","NO","1.51"
"1638","Karmsundsgata","47","59.399174","5.293770","NO","1.51"
"1639","Spannavegen","Spannavegen","59.401308","5.298707","NO","1.51"
"1640","Tittelsnesvegen","47","59.428132","5.264041","NO","1.51"
"1641","Skeisvollsvegen","Skeisvollsvegen","59.428755","5.271921","NO","1.51"
"1642","Skjoldavegen","Skjoldavegen","59.416257","5.304148","NO","1.51"
"1643","Toskatjonn","E134","59.410092","5.342135","NO","1.51"
"1644","Hodnafjell","E134","59.461849","5.480585","NO","1.51"
"1645","Liland","E39","59.494287","5.437412","NO","1.51"
"1646","Bomlopakken Fv542", Spissoy","542","59.736626","5.370038","NO","8.64"
"1647","Halsnoysambandet","544","59.796783","5.733949","NO","10.8"
"1648","E134 Akrafjorden","E134","59.851552","6.353177","NO","4.64"
"1649","FV 107 Jondalstunnelen","Fv107","60.200385","6.254089","NO","10.8"
"1650","Rv.13 Hardangerbrua","13","60.479152","6.829533","NO","16.19"
"1651","Rv 13 Svelgane","13","60.590333","6.601494","NO","4.64"
"1652","E16 Bolstad","E16","60.635119","5.939283","NO","4.64"
"1653","Rv 7 Kjepsohogda","Kjepsovegen","60.443637","6.486058","NO","4.64"
"1654","Rv 7 Steinsdalen","Steinsdalsvegen","60.362540","6.069812","NO","4.64"
"1655","Ringveg Vest Dolviken","557","60.309596","5.266600","NO","2.05"
"1656","Straume","556","60.322567","5.270884","NO","2.05"
"1657","Natlandsveien","585","60.346380","5.364062","NO","2.05"
"1658","Storetveitveien","582","60.346223","5.349333","NO","2.05"
"1659","Fjosangerveien","E39","60.352520","5.338178","NO","2.05"
"1660","Fyllingen","540","60.364719","5.297661","NO","2.05"
"1661","Gravdal","555","60.380775","5.268364","NO","2.05"
"1662","Gyldenpris","582","60.380890","5.315558","NO","2.05"
"1663","Michael-Krohnsgt","582","60.381579","5.317902","NO","2.05"
"1664","Damsgardsveien","Damsgardsveien","60.382572","5.316399","NO","2.05"
"1665","Nyebroen","E39","60.381038","5.334997","NO","2.05"
"1666","Florida","Nygardsgaten","60.380914","5.333585","NO","2.05"
"1667","Kalfaret","585","60.389140","5.339893","NO","2.05"
"1668","Sandviken","E39","60.417949","5.313072","NO","2.05"
"1669","Storeklubben","562","60.402719","5.208868","NO","2.43"
"1670","Stongafjellet","562","60.408339","5.196640","NO","2.43"
"1671","Nedre Kleppe","562","60.425493","5.195960","NO","2.43"
"1672","Vatnavatnet","563","60.412593","5.231116","NO","2.43"
"1673","Sykkylvsbrua","Fv71","62.384036","6.566154","NO","3.99"
"1674","Skorgen bomstasjon","E136","62.571511","7.111878","NO","4.86"
"1675","Skjegstad bomstasjon","E136","62.585753","7.143813","NO","4.86"
"1676","Vikebukt bomstasjon","E136","62.610714","7.138857","NO","9.72"
"1677","Vagstranda bomstasjon","Vagstrandtunnelen","62.575232","7.361625","NO","4.53"
"1678","Fv. 714 Vavatnet","714","63.335681","9.534174","NO","5.83"
